filename,x1,y1,x2,y2,mode,url
leo_ujwG-EAK7cg_1485.jpg,274,0,637,354,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_2700.jpg,138,0,476,352,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_3645.jpg,0,0,214,345,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_4230.jpg,61,11,509,331,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_4680.jpg,5,45,325,325,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_4725.jpg,0,44,327,326,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_4725.jpg,324,45,639,326,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_4770.jpg,30,37,326,328,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_4815.jpg,335,38,633,327,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_4860.jpg,1,19,367,354,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_4905.jpg,1,16,427,352,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_5310.jpg,2,1,639,351,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_5355.jpg,0,1,639,352,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_5445.jpg,96,0,624,353,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_5670.jpg,5,1,408,351,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_5715.jpg,2,0,405,354,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_5760.jpg,24,0,417,353,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_6660.jpg,0,22,385,354,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_6705.jpg,0,17,407,354,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_7110.jpg,3,0,639,353,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_7200.jpg,51,0,583,354,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_7290.jpg,52,0,593,351,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_7335.jpg,7,0,604,352,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_7380.jpg,61,0,609,354,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_7425.jpg,47,1,468,351,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_7470.jpg,72,0,500,354,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_7515.jpg,59,1,515,354,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_7560.jpg,55,1,609,353,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_8865.jpg,74,0,307,353,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_8955.jpg,0,1,374,354,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_9000.jpg,118,0,430,354,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_9090.jpg,2,0,435,355,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_9135.jpg,0,0,431,355,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_9360.jpg,0,7,440,351,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_9450.jpg,1,7,419,352,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_9585.jpg,0,1,638,353,SURGICAL CROP,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_11880.jpg,202,0,504,354,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_12105.jpg,6,18,430,352,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_12150.jpg,14,15,432,353,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_13095.jpg,263,22,639,350,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_13140.jpg,259,15,638,349,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_13230.jpg,198,13,640,352,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_13410.jpg,206,6,634,346,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_13680.jpg,188,13,557,324,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_13815.jpg,194,33,377,355,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_15165.jpg,189,1,639,354,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_15255.jpg,49,160,468,356,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_15300.jpg,2,35,473,354,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_15345.jpg,2,28,467,354,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_16065.jpg,222,0,638,352,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_16110.jpg,213,1,494,353,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_16605.jpg,27,0,638,354,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_16695.jpg,11,0,639,354,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_16740.jpg,22,0,625,354,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_16785.jpg,80,0,631,355,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_16920.jpg,113,0,493,350,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_17460.jpg,152,0,467,354,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_17730.jpg,103,1,637,355,SURGICAL CROP,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_18315.jpg,133,54,639,285,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_ujwG-EAK7cg_18360.jpg,98,25,638,275,FULL FRAME,https://www.youtube.com/watch?v=ujwG-EAK7cg
leo_oC0LQYPdP_U_22815.jpg,387,63,549,293,FULL FRAME,https://www.youtube.com/watch?v=oC0LQYPdP_U
leo_oC0LQYPdP_U_22860.jpg,416,69,535,294,FULL FRAME,https://www.youtube.com/watch?v=oC0LQYPdP_U
leo_oC0LQYPdP_U_22995.jpg,176,60,355,301,FULL FRAME,https://www.youtube.com/watch?v=oC0LQYPdP_U
leo_by6bkg1gYkY_129.jpg,303,103,441,195,FULL FRAME,https://www.youtube.com/watch?v=by6bkg1gYkY
leo_UwKUuNXhzC8_3478.jpg,184,0,399,354,FULL FRAME,https://www.youtube.com/watch?v=UwKUuNXhzC8
leo_WKhCPTUrnwE_61425.jpg,526,123,628,233,FULL FRAME,https://www.youtube.com/watch?v=WKhCPTUrnwE
leo_WKhCPTUrnwE_61470.jpg,541,127,627,235,FULL FRAME,https://www.youtube.com/watch?v=WKhCPTUrnwE
leo_H93bxU06Xvw_45.jpg,177,123,283,258,FULL FRAME,https://www.youtube.com/watch?v=H93bxU06Xvw
leo_H93bxU06Xvw_4500.jpg,119,78,320,172,FULL FRAME,https://www.youtube.com/watch?v=H93bxU06Xvw
leo_H93bxU06Xvw_4635.jpg,252,67,398,138,FULL FRAME,https://www.youtube.com/watch?v=H93bxU06Xvw
leo_c1iLdyDzY-0_900.jpg,190,1,636,323,FULL FRAME,https://www.youtube.com/watch?v=c1iLdyDzY-0
leo_c1iLdyDzY-0_990.jpg,192,0,456,306,FULL FRAME,https://www.youtube.com/watch?v=c1iLdyDzY-0
leo_c1iLdyDzY-0_1035.jpg,201,1,639,316,FULL FRAME,https://www.youtube.com/watch?v=c1iLdyDzY-0
leo_c1iLdyDzY-0_1080.jpg,205,2,639,311,FULL FRAME,https://www.youtube.com/watch?v=c1iLdyDzY-0
leo_c1iLdyDzY-0_1800.jpg,24,1,630,324,FULL FRAME,https://www.youtube.com/watch?v=c1iLdyDzY-0
leo_c1iLdyDzY-0_1845.jpg,37,1,615,324,FULL FRAME,https://www.youtube.com/watch?v=c1iLdyDzY-0
leo_c1iLdyDzY-0_1935.jpg,67,1,588,324,FULL FRAME,https://www.youtube.com/watch?v=c1iLdyDzY-0
leo_c1iLdyDzY-0_3555.jpg,0,1,192,324,SURGICAL CROP,https://www.youtube.com/watch?v=c1iLdyDzY-0
leo_c1iLdyDzY-0_3645.jpg,0,1,207,324,SURGICAL CROP,https://www.youtube.com/watch?v=c1iLdyDzY-0
leo_c1iLdyDzY-0_3690.jpg,0,1,213,324,SURGICAL CROP,https://www.youtube.com/watch?v=c1iLdyDzY-0
leo_c1iLdyDzY-0_3735.jpg,0,5,139,324,SURGICAL CROP,https://www.youtube.com/watch?v=c1iLdyDzY-0
leo_c1iLdyDzY-0_3960.jpg,328,10,639,323,FULL FRAME,https://www.youtube.com/watch?v=c1iLdyDzY-0
leo_c1iLdyDzY-0_4005.jpg,335,0,639,322,SURGICAL CROP,https://www.youtube.com/watch?v=c1iLdyDzY-0
leo_c1iLdyDzY-0_4050.jpg,345,0,639,323,SURGICAL CROP,https://www.youtube.com/watch?v=c1iLdyDzY-0
leo_c1iLdyDzY-0_4320.jpg,236,1,604,310,FULL FRAME,https://www.youtube.com/watch?v=c1iLdyDzY-0
leo_HsPW3XQI_dk_1350.jpg,57,5,639,350,FULL FRAME,https://www.youtube.com/watch?v=HsPW3XQI_dk
leo_HsPW3XQI_dk_1440.jpg,152,13,488,348,FULL FRAME,https://www.youtube.com/watch?v=HsPW3XQI_dk
leo_HsPW3XQI_dk_1800.jpg,73,4,415,316,FULL FRAME,https://www.youtube.com/watch?v=HsPW3XQI_dk
leo_GzapicJwNLo_41940.jpg,218,91,635,354,FULL FRAME,https://www.youtube.com/watch?v=GzapicJwNLo
leo_GzapicJwNLo_41940.jpg,100,1,296,331,FULL FRAME,https://www.youtube.com/watch?v=GzapicJwNLo
leo_GzapicJwNLo_43785.jpg,0,45,286,354,FULL FRAME,https://www.youtube.com/watch?v=GzapicJwNLo
leo_bBpWiJ8IIFU_315.jpg,164,59,537,269,FULL FRAME,https://www.youtube.com/watch?v=bBpWiJ8IIFU
leo_bBpWiJ8IIFU_495.jpg,167,50,520,272,FULL FRAME,https://www.youtube.com/watch?v=bBpWiJ8IIFU
leo_bBpWiJ8IIFU_675.jpg,178,53,522,270,FULL FRAME,https://www.youtube.com/watch?v=bBpWiJ8IIFU
leo_bBpWiJ8IIFU_900.jpg,184,58,534,282,FULL FRAME,https://www.youtube.com/watch?v=bBpWiJ8IIFU
leo_PulpaDDet1M_4214.jpg,87,191,376,316,FULL FRAME,https://www.youtube.com/watch?v=PulpaDDet1M
leo_PulpaDDet1M_4300.jpg,97,193,400,313,FULL FRAME,https://www.youtube.com/watch?v=PulpaDDet1M
leo_PulpaDDet1M_8213.jpg,191,8,488,255,FULL FRAME,https://www.youtube.com/watch?v=PulpaDDet1M
leo_PulpaDDet1M_8256.jpg,176,10,490,253,FULL FRAME,https://www.youtube.com/watch?v=PulpaDDet1M
leo_PulpaDDet1M_8299.jpg,203,11,483,255,FULL FRAME,https://www.youtube.com/watch?v=PulpaDDet1M
leo_PulpaDDet1M_8342.jpg,213,14,485,254,FULL FRAME,https://www.youtube.com/watch?v=PulpaDDet1M
leo_HYuuFtuHOdI_2160.jpg,449,192,515,236,FULL FRAME,https://www.youtube.com/watch?v=HYuuFtuHOdI
leo_HYuuFtuHOdI_2205.jpg,396,211,461,256,FULL FRAME,https://www.youtube.com/watch?v=HYuuFtuHOdI
leo_HYuuFtuHOdI_3375.jpg,215,252,339,333,FULL FRAME,https://www.youtube.com/watch?v=HYuuFtuHOdI
leo_HYuuFtuHOdI_3465.jpg,296,225,420,312,FULL FRAME,https://www.youtube.com/watch?v=HYuuFtuHOdI
leo_HYuuFtuHOdI_3825.jpg,313,255,441,335,FULL FRAME,https://www.youtube.com/watch?v=HYuuFtuHOdI
leo_lPp_z7ql27s_450.jpg,174,24,575,354,FULL FRAME,https://www.youtube.com/watch?v=lPp_z7ql27s
leo_N7idDmzCgg4_38745.jpg,29,28,325,248,SURGICAL CROP,https://www.youtube.com/watch?v=N7idDmzCgg4
leo_yu6EWVfnm-0_333.jpg,129,0,556,350,FULL FRAME,https://www.youtube.com/watch?v=yu6EWVfnm-0
leo_yu6EWVfnm-0_2405.jpg,125,0,555,347,FULL FRAME,https://www.youtube.com/watch?v=yu6EWVfnm-0
leo_yu6EWVfnm-0_2553.jpg,132,0,638,354,FULL FRAME,https://www.youtube.com/watch?v=yu6EWVfnm-0
leo_yu6EWVfnm-0_2812.jpg,1,1,484,351,FULL FRAME,https://www.youtube.com/watch?v=yu6EWVfnm-0
leo_yu6EWVfnm-0_2886.jpg,0,0,556,352,FULL FRAME,https://www.youtube.com/watch?v=yu6EWVfnm-0
leo_yu6EWVfnm-0_3330.jpg,174,15,514,354,FULL FRAME,https://www.youtube.com/watch?v=yu6EWVfnm-0
leo_yu6EWVfnm-0_4773.jpg,102,1,471,355,FULL FRAME,https://www.youtube.com/watch?v=yu6EWVfnm-0
leo_yu6EWVfnm-0_4810.jpg,110,2,443,355,FULL FRAME,https://www.youtube.com/watch?v=yu6EWVfnm-0
leo_yu6EWVfnm-0_5698.jpg,0,0,484,356,FULL FRAME,https://www.youtube.com/watch?v=yu6EWVfnm-0
leo_yu6EWVfnm-0_6438.jpg,219,0,639,353,FULL FRAME,https://www.youtube.com/watch?v=yu6EWVfnm-0
leo_yu6EWVfnm-0_6512.jpg,23,0,637,352,FULL FRAME,https://www.youtube.com/watch?v=yu6EWVfnm-0
leo_yu6EWVfnm-0_6549.jpg,8,0,601,351,FULL FRAME,https://www.youtube.com/watch?v=yu6EWVfnm-0
leo_yu6EWVfnm-0_8584.jpg,51,51,360,347,FULL FRAME,https://www.youtube.com/watch?v=yu6EWVfnm-0
leo_yu6EWVfnm-0_10397.jpg,149,17,635,355,FULL FRAME,https://www.youtube.com/watch?v=yu6EWVfnm-0
leo_yu6EWVfnm-0_10434.jpg,149,16,638,354,FULL FRAME,https://www.youtube.com/watch?v=yu6EWVfnm-0
leo_yu6EWVfnm-0_13024.jpg,133,49,638,354,FULL FRAME,https://www.youtube.com/watch?v=yu6EWVfnm-0
leo_yu6EWVfnm-0_13246.jpg,130,16,486,352,SURGICAL CROP,https://www.youtube.com/watch?v=yu6EWVfnm-0
leo_yu6EWVfnm-0_14615.jpg,134,1,639,354,FULL FRAME,https://www.youtube.com/watch?v=yu6EWVfnm-0
leo_yu6EWVfnm-0_16058.jpg,127,14,393,354,FULL FRAME,https://www.youtube.com/watch?v=yu6EWVfnm-0
leo_yu6EWVfnm-0_25012.jpg,204,11,491,250,FULL FRAME,https://www.youtube.com/watch?v=yu6EWVfnm-0
leo_yu6EWVfnm-0_25086.jpg,213,14,484,252,FULL FRAME,https://www.youtube.com/watch?v=yu6EWVfnm-0
leo_yu6EWVfnm-0_29119.jpg,2,0,638,353,FULL FRAME,https://www.youtube.com/watch?v=yu6EWVfnm-0
leo_yu6EWVfnm-0_30525.jpg,31,0,575,336,SURGICAL CROP,https://www.youtube.com/watch?v=yu6EWVfnm-0
leo_-4KCdM1-Agw_540.jpg,222,82,408,177,FULL FRAME,https://www.youtube.com/watch?v=-4KCdM1-Agw
leo_-4KCdM1-Agw_900.jpg,273,124,499,236,FULL FRAME,https://www.youtube.com/watch?v=-4KCdM1-Agw
leo_-4KCdM1-Agw_945.jpg,298,102,546,237,FULL FRAME,https://www.youtube.com/watch?v=-4KCdM1-Agw
leo_-4KCdM1-Agw_8730.jpg,270,152,457,228,FULL FRAME,https://www.youtube.com/watch?v=-4KCdM1-Agw
leo_-4KCdM1-Agw_8775.jpg,283,143,467,228,FULL FRAME,https://www.youtube.com/watch?v=-4KCdM1-Agw
leo_-4KCdM1-Agw_8820.jpg,279,144,500,244,FULL FRAME,https://www.youtube.com/watch?v=-4KCdM1-Agw
leo_-4KCdM1-Agw_8865.jpg,264,145,469,247,FULL FRAME,https://www.youtube.com/watch?v=-4KCdM1-Agw
leo_-4KCdM1-Agw_9045.jpg,264,153,494,247,FULL FRAME,https://www.youtube.com/watch?v=-4KCdM1-Agw
leo_-4KCdM1-Agw_9090.jpg,257,126,491,224,FULL FRAME,https://www.youtube.com/watch?v=-4KCdM1-Agw
leo_-4KCdM1-Agw_9180.jpg,296,102,523,226,FULL FRAME,https://www.youtube.com/watch?v=-4KCdM1-Agw
leo_-4KCdM1-Agw_9270.jpg,260,118,420,228,FULL FRAME,https://www.youtube.com/watch?v=-4KCdM1-Agw
leo_-4KCdM1-Agw_9450.jpg,307,124,481,266,FULL FRAME,https://www.youtube.com/watch?v=-4KCdM1-Agw
leo_-4KCdM1-Agw_10350.jpg,343,137,520,247,FULL FRAME,https://www.youtube.com/watch?v=-4KCdM1-Agw
leo_-4KCdM1-Agw_11160.jpg,331,174,461,290,FULL FRAME,https://www.youtube.com/watch?v=-4KCdM1-Agw
leo_-4KCdM1-Agw_11250.jpg,345,140,501,281,FULL FRAME,https://www.youtube.com/watch?v=-4KCdM1-Agw
leo_-4KCdM1-Agw_11385.jpg,357,142,502,279,FULL FRAME,https://www.youtube.com/watch?v=-4KCdM1-Agw
leo_-4KCdM1-Agw_11610.jpg,351,144,501,281,FULL FRAME,https://www.youtube.com/watch?v=-4KCdM1-Agw
leo_-4KCdM1-Agw_11970.jpg,364,159,516,266,FULL FRAME,https://www.youtube.com/watch?v=-4KCdM1-Agw
leo_-4KCdM1-Agw_12195.jpg,358,154,504,278,FULL FRAME,https://www.youtube.com/watch?v=-4KCdM1-Agw
leo_-4KCdM1-Agw_12240.jpg,363,152,509,262,FULL FRAME,https://www.youtube.com/watch?v=-4KCdM1-Agw
leo_-4KCdM1-Agw_12330.jpg,355,146,496,240,FULL FRAME,https://www.youtube.com/watch?v=-4KCdM1-Agw
leo_-4KCdM1-Agw_12420.jpg,381,149,515,242,FULL FRAME,https://www.youtube.com/watch?v=-4KCdM1-Agw
leo_-4KCdM1-Agw_12465.jpg,361,152,496,245,FULL FRAME,https://www.youtube.com/watch?v=-4KCdM1-Agw
leo_-4KCdM1-Agw_12600.jpg,331,175,527,276,FULL FRAME,https://www.youtube.com/watch?v=-4KCdM1-Agw
